ID		PT-BR NAME			EN NAME
39506		Portento harmonizado de restauração VII			Attuned portent of restoration VII
39507		Portento harmonizado de restauração VIII			Attuned portent of restoration VIII
39508		Portento harmonizado de restauração IX			Attuned portent of restoration IX
39509		Portento harmonizado de restauração X			Attuned portent of restoration X
39510		Portento de destruição II			Portent of degradation II
39511		Portento de destruição III			Portent of degradation III
39512		Portento harmonizado de destruição II			Attuned portent of degradation II
39513		Portento harmonizado de destruição III			Attuned portent of degradation III
39517		Dobrões fantasmagóricos			Phantom doubloons
39518		Roupa do capitão Barbamorta			Captain deathbeard's outfit
39519		Chapéu do capitão Barbamorta			Captain deathbeard's hat
39520		Torso do capitão Barbamorta			Captain deathbeard's doublet
39521		Calças do capitão Barbamorta			Captain deathbeard's breeches
39522		Pés do capitão Barbamorta			Captain deathbeard's feet
39523		Gancho do capitão Barbamorta			Captain deathbeard's hook
39524		Roupa de Barbamorta fantasma			Phantom deathbeard's outfit
39525		Chapéu de Barbamorta fantasma			Phantom deathbeard's hat
39526		Torso de Barbamorta fantasma			Phantom deathbeard's doublet
39527		Calças de Barbamorta fantasma			Phantom deathbeard's breeches
39528		Pés de Barbamorta fantasma			Phantom deathbeard's feet
39529		Gancho de Barbamorta fantasma			Phantom deathbeard's hook
39530		Canhão de estimação (Scurvy)			Cannon pet (Scurvy)
39531		Scurvy			Scurvy
39532		Caixa misteriosa de evento			Event mystery box
39533		Caixa misteriosa de evento grande			Big event mystery box
39534		Ação Andar na Prancha			Walk the plank emote
39535		Pacote de títulos de pirata 1			Pirate titles pack 1
39536		Pacote de títulos de pirata 2			Pirate titles pack 2
39537		Rover, o dragão vermelho			Rover the red dragon
39538		Rover, o dragão vermelho			Rover the red dragon
39539		Spot, o dragão negro			Spot the black dragon
39540		Spot, o dragão negro			Spot the black dragon
39541		Garra do estripador aprimorada			Augmented ripper claw
39542		Garra do estripador aprimorada (desc)			Augmented ripper claw (uncharged)
39543		Garra do estripador secundária aprimorada			Augmented off-hand ripper claw
39544		Garra do estripador secundária aprimorada (desc)			Augmented off-hand ripper claw (uncharged)
39545		Balestra de dragão alado aprimorada			Augmented wyvern crossbow
39546		Balestra de dragão alado aprimorada (desc)			Augmented wyvern crossbow (uncharged)
39547		Cajado de camelo aprimorado			Augmented camel staff
39548		Cajado de camelo aprimorado (desc)			Augmented camel staff (uncharged)
39549		Gorila da Selva			Jungle gorilla
39551		Gorila das Sombras			Shadow gorilla
39553		Gorila da Selva			Jungle gorilla
39554		Gorila das Sombras			Shadow gorilla
39555		Gorila da Selva			Jungle gorilla
39556		Gorila das Sombras			Shadow gorilla
39557		Gorila da Selva			Jungle gorilla
39558		Gorila das Sombras			Shadow gorilla
39559		Death's scythe			Death's scythe
39560		Pacote de 2.400 RuneCoins			2400 runecoin bundle
39562		Reembolso do pacote de 2.400 RuneCoins			2400 runecoin bundle refund
39564		Cabeça de gorila das sombras			Shadow gorilla head
39565		Torso de gorila das sombras			Shadow gorilla top
39566		Calças de gorila das sombras			Shadow gorilla bottoms
39567		Botas de gorila das sombras			Shadow gorilla boots
39568		Luvas de gorila das sombras			Shadow gorilla gloves
39569		Ceifadorzinho			Tiny death
39570		Ceifadorzinho			Tiny death
39571		Livro do Ceifador			Book of Death
39572		Livro do Ceifador (quebrado)			Book of Death (broken)
39573		Notas do Ceifador			Death notes
39574		Varinha da Praesul			Wand of the praesul
39576		Wand of the praesul shard			Fragmento da varinha da Praesul
39577		Varinha da Praesul			Wand of the praesul
39578		Varinha da Praesul (quebrada)			Wand of the praesul (broken)
39579		Núcleo Imperium			Imperium core
39581		Imperium core shard			Fragmento de núcleo Imperium
39582		Núcleo Imperium			Imperium core
39583		Núcleo Imperium (quebrado)			Imperium core (broken)
39584		Códex da Praesul			Praesul codex
39586		Arca intrincada manchada de sangue			Intricate blood stained chest
39588		Arca de gelo intrincada			Intricate ice chest
39590		Arca de sombra intrincada			Intricate shadow chest
39592		Arca intrincada encoberta de fumaça			Intricate smoke-shrouded chest
39594		O Presente Prometido			The Promised Gift
39595		A Praesul			The Praesul
39596		Vestes de batalha de Umbra			Umbra battle robes
39597		Máscara de gelo de Umbra			Ice mask of umbra
39598		Túnica de Umbra			Robe top of umbra
39599		Calça de Umbra			Robe legs of umbra
39600		Calçados de Umbra			Footwear of umbra
39601		Luvas de Umbra			Gloves of umbra
39602		Vestes de batalha de Glacies			Glacies battle robes
39603		Máscara de gelo de Glacies			Ice mask of glacies
39604		Túnica da Glacies			Robe top of glacies
39605		Calça de Glacies			Robe legs of glacies
39606		Calçados de Glacies			Footwear of glacies
39607		Luvas de Glacies			Gloves of glacies
39608		Vestes de batalha de Hemoc			Cruor battle robes
39609		Máscara de sangue de Hemoc			Blood mask of cruor
39610		Túnica de Hemoc			Robe top of cruor
39611		Calça de Hemoc			Robe legs of cruor
39612		Calçados de Hemoc			Footwear of cruor
39613		Luvas de Hemoc			Gloves of cruor
39614		Vestes de batalha de Nebulus			Fumus battle robes
39615		Máscara de fumaça de Nebulus			Smoke mask of fumus
39616		Túnica de Nebulus			Robe top of fumus
39617		Calça de Nebulus			Robe legs of fumus
39618		Calçados de Nebulus			Footwear of fumus
39619		Luvas de Nebulus			Gloves of fumus
39620		Varinha da Praesul aprimorada			Augmented wand of the praesul
39621		Varinha da Praesul aprimorada (descarregada)			Augmented wand of the praesul (uncharged)
39622		Núcleo Imperium aprimorado			Augmented imperium core
39623		Núcleo Imperium aprimorado (descarregado)			Augmented imperium core (uncharged)
39624		Reeves			Reeves
39625		Reeves			Reeves
39626		Tentáculo de sangue			Blood tentacle
39628		Poeira da devoção			Devotion dust
39629		Contra reagente da devoção			Devotion counteragent
39630		Cajado da devoção			Staff of devotion
39631		Cajado da devoção			Staff of devotion
39632		Cajado da devoção			Staff of devotion
39633		Cajado da devoção			Staff of devotion
39634		Cajado da devoção			Staff of devotion
39635		Cajado da devoção			Staff of devotion
39636		Balão de Coração			Heart balloon
39637		Buquê de flores			Bunch of flowers
39638		Anim			Anim
39640		Visual de Caminhada Amorosa			Loved up walk override
39641		Animação de descanso amorosa			Loved up resting animation override
39642		Visual de feixe de saque amoroso			Loved up loot beam override
39644		Capa do conhecimento (15 anos)			Veteran cape (15 year)
39645		Capuz do conhecimento (15 anos)			Veteran hood (15 year)
39646		Capa do conhecimento de 15 anos			15 year veteran cape
39647		Capuz do conhecimento (15)			15 year veteran hood
39648		Piromático			Pyro-matic
39649		Piromático			Pyro-matic
39650		Piromático (descarregado)			Pyro-matic (uncharged)
39652		Martelomático			Hammer-tron
39653		Martelomático			Hammer-tron
39654		Martelomático (descarregado)			Hammer-tron (uncharged)
39655		Martelo cristal aprimorado			Augmented crystal hammer
39656		Martelo cristal aprimorado (desc)			Augmented crystal hammer (uncharged)
39657		Caixa do fogo de cristal aprimorada			Augmented crystal tinderbox
39658		Caixa do fogo de cristal aprimorada (desc)			Augmented crystal tinderbox (uncharged)
39659		Refinador de sucata			Junk refiner
39660		Retalhos de tecido			Fabric scraps
39661		Caixa misteriosa de evento			Event mystery box
39662		Caixa misteriosa de evento grande			Big event mystery box
39663		Fantasia de espírito da devoção			Devotion sprite costume
39664		Cabeça de espírito da devoção			Devotion sprite head
39665		Cauda de espírito da devoção			Devotion sprite tail
39666		Espírito da devoção			Devotion sprite
39667		Espírito da devoção			Devotion sprite
39668		Pingente apaixonado			Lovestruck pendant
39669		Pingente coração partido			Heartbreak pendant
39670		Lâmpada pequena de EXP			Small XP lamp
39671		Yakaminu			Yakaminu
39672		Yakaminu			Yakaminu
39673		Elmo de Yakamaru			Yakamaru's helmet
39674		Diddyzag			Diddyzag
39675		Diddyzag			Diddyzag
39676		Elmo de Durzag			Durzag's helmet
39677		Lâmpada de hidra pequena			Small hydra lamp
39678		Lâmpada de hidra média			Medium hydra lamp
39679		Lâmpada de hidra grande			Large hydra lamp
39680		Lâmpada de hidra enorme			Huge hydra lamp
39681		Potencializador roxo da sorte			Lucky purple booster
39682		Potencializador multiplicador			Multiplier booster
39683		Potencializador extrassensorial			Extrasensory booster
39684		Potencializador prismático			Prismatic booster
39685		Bolsa de gemas			Gem sack
39686		Ficha de Bolsa de Gemas			Gem sack token
39687		Amuleto de crocodilês			Crocspeak amulet
39688		G.P.S.			G.P.S.
39689		Lâmpada antiga			Antique lamp
39690		Dispositivo DeLorotean			De-lore-ing device
39691		Dispositivo DeLorotean (incompleto)			De-lore-ing device (incomplete)
39692		Lista de peças do dispositivo DeLorotean			De-lore-ing device parts list
39693		Capa-cítara-dor de Fluxo			Flax cap-ice-i-tor
39694		Chapéu			Hat
39695		Balde			Bucket
39696		Canecão			Tankard
39697		Capa			Cape
39698		Linho			Flax
39699		Dente			Tooth
39700		Cítara			Cithara
39701		Cubos de gelo			Ice cubes
39702		Semente			Seed
39703		Raiz doril			Ogleroot
39704		Martelo			Hammer
39705		Contrato			Contract
39706		Colar de fluxo arcano			Arcane stream necklace
39707		O Livro dos Pinguins de Guilenor			The Penguin Book of Gielinor
39708		Lista de Elon			Elon's list
39709		Energia eletrizante			Killerwatt energy
39710		Roda dentada			Cog
39711		Limão			Lemon
39712		Vara de "Pescavenção"			'fishvention' rod
39713		Neve pura			Pure S-now
39714		Runa de peixe com limão			Lemon sole rune
39715		Caixa de gelo			Ice box
39716		Recipiente de Refrigerent			Coolant holder
39717		Recipiente de Refrigerent			Coolant holder [de]
39718		Recipiente de Refrigerent			Coolant holder [fr]
39719		Recipiente de Refrigerent			Coolant holder [pt]
39720		Refrigerent			Cool-ant
39721		Refrigerent			Cool-ant [de]
39722		Refrigerent			Coolant [fr]
39723		Refrigerent			Cool-ant [pt]
39724		Coco			Coconut
39725		Chave inglesa			Monkey wrench
39726		Repolho			Cabbage
39727		Bongôs de pinguim			Penguin bongos
39728		Badalos			Cowbells
39729		Botas velhas inúteis			Worthless old boots
39730		Elmo de Sentinela de Carvalho			Oaken sentinel helm
39731		Torso de Sentinela de Carvalho			Oaken sentinel chest
39732		Perneiras de Sentinela de Carvalho			Oaken sentinel trunks
39733		Galhos de Sentinela de Carvalho			Oaken sentinel branch
39734		Botas de Sentinela de Carvalho			Oaken sentinel boots
39735		Elmo de Sentinela de Salgueiro			Willow sentinel helm
39736		Torso de Sentinela de Salgueiro			Willow sentinel chest
39737		Perneiras de Sentinela de Salgueiro			Willow sentinel trunks
39738		Galhos de Sentinela de Salgueiro			Willow sentinel branch
39739		Botas de Sentinela de Salgueiro			Willow sentinel boots
39740		Elmo de Sentinela de Bordo			Maple sentinel helm
39741		Torso de Sentinela de Bordo			Maple sentinel chest
39742		Perneiras de Sentinela de Bordo			Maple sentinel trunks
39743		Galhos de Sentinela de Bordo			Maple sentinel branch
39744		Botas de Sentinela de Bordo			Maple sentinel boots
39745		Elmo de Sentinela da Natureza			Nature's sentinel helm
39746		Torso de Sentinela da Natureza			Nature's sentinel chest
39747		Perneiras de Sentinela da Natureza			Nature's sentinel trunks
39748		Galhos de Sentinela da Natureza			Nature's sentinel branch
39749		Botas de Sentinela da Natureza			Nature's sentinel boots
39750		Fragmentos de tubarão			Shark fragments
39751		Peça da Roupa de Tubarão			Shark outfit piece
39752		Conteúdo oculto			Contents hidden
39753		Sem Personalização			No customisation
39754		Dummy helmet			Dummy helmet
39755		Dummy torso			Dummy torso
39756		Dummy legs			Dummy legs
39757		Dummy boots			Dummy boots
39758		Dummy gloves			Dummy gloves
39759		Bare feet			Bare feet
39760		Bare hands			Bare hands
39761		Capa das almas (ouro)			Soul cape (golden)
39762		Squidge			Squidge
39763		Squidge			Squidge
39764		Cresbot			Cresbot
39765		Cresbot			Cresbot
39766		Filhote de fênix			Phoenix eggling
39767		Filhote de fênix			Phoenix eggling
39768		Miniafera			Runtstable
39769		Miniafera			Runtstable
39770		TzRek-Jad			TzRek-Jad
39771		TzRek-Jad			TzRek-Jad
39772		Filhote de fênix			Phoenix eggling
39773		Filhote de fênix			Phoenix eggling
39774		Elmo luzente			Light helm
39775		Couraça luzente			Light chestplate
39776		Perneiras luzentes			Light platelegs
39777		Luvas luzentes			Light gloves
39778		Botas luzentes			Light boots
39779		Elmo sombrio			Dark helm
39780		Couraça sombria			Dark chestplate
39781		Perneiras sombrias			Dark platelegs
39782		Luvas sombrias			Dark gloves
39783		Botas sombrias			Dark boots
39784		Semente cristal teleporte sintoniz.			Attuned crystal teleport seed
39786		Semente cristal teleporte (8)			Crystal teleport seed (8)
39788		Semente cristal teleporte (7)			Crystal teleport seed (7)
39790		Semente cristal teleporte (6)			Crystal teleport seed (6)
39792		Semente cristal teleporte (5)			Crystal teleport seed (5)
39794		Emblemas zamorakianos			Zamorakian emblems
39795		Roupa de Agente da Fúria			Furies agent outfit
39796		Chifres de Agente da Fúria			Furies agent horns
39797		Torso de Agente da Fúria			Furies agent chest
39798		Calças de Agente da Fúria			Furies agent trousers
39799		Grevas de Agente da Fúria			Furies agent greaves
39800		Manoplas de Agente da Fúria			Furies agent gauntlets
39801		Asas de Agente da Fúria			Furies agent wings
39802		Caixa misteriosa de evento			Event mystery box
39803		Caixa misteriosa de evento grande			Big event mystery box
39804		Teleporte do mago amarelo			Yellow wizard teleport
39805		Teleporte Runesfera			Runesphere teleport
39806		Essência instável			Unstable essence
39807		Redirecionamento de portal			Portal redirection
39808		Anel da Fortuna			Ring of Fortune
39810		Anel de ônix alquímico			Alchemical onyx ring
39812		Sorte dos Anões			Luck of the Dwarves
39814		Anel do selo de Hazelmere			Hazelmere's signet ring
39816		Anel de lápis-lazúli			Lapis lazuli ring
39818		Anel da Sorte			Ring of Luck
39820		Poção da sorte aprimorada			Enhanced luck potion
39822		Ônix alquímico			Alchemical onyx
39824		Lâmpada de EXP Força			Strength XP lamp
39825		Lâmpada de EXP Defesa			Defence XP lamp
39826		Lâmpada de EXP Condição Física			Constitution XP lamp
39827		Lâmpada de EXP Ataque			Attack XP lamp
39828		Lâmpada de EXP Combate à Distância			Ranged XP lamp
39829		Lâmpada de EXP Herbologia			Herblore XP lamp
39830		Lâmpada de EXP Pesca			Fishing XP lamp
39831		Lâmpada de EXP Culinária			Cooking XP lamp
39832		Lâmpada de EXP Arte do Fogo			Firemaking XP lamp
39833		Lâmpada de EXP Corte de Lenha			Woodcutting XP lamp
